user_id,age_group,city_tier,income_band,acquisition_channel,device_os,registration_date
U02700,35-44,Tier 1,Low,Partnership,iOS,2024-03-04
U02701,25-34,Tier 3,Mid,Partnership,Android,2024-02-17
U02702,55+,Tier 2,Low,Organic,iOS,2024-04-12
U02703,18-24,Tier 2,Mid,Referral,iOS,2024-03-07
U02704,18-24,Tier 1,Mid,Partnership,iOS,2024-02-04
U02705,35-44,Tier 1,Low,Referral,iOS,2024-04-12
U02706,35-44,Tier 1,High,Branch,Android,2024-01-11
U02707,18-24,Tier 2,Low,Paid Ads,Android,2024-04-03
U02708,18-24,Tier 2,Mid,Organic,Android,2024-02-24
U02709,18-24,Tier 2,Mid,Partnership,Android,2024-01-11
U02710,18-24,Tier 3,Mid,Organic,Android,2024-02-25
U02711,35-44,Tier 1,Low,Organic,Android,2024-03-18
U02712,25-34,Tier 1,Low,Paid Ads,Android,2024-04-15
U02713,25-34,Tier 1,Mid,Partnership,iOS,2024-01-24
U02714,25-34,Tier 1,Mid,Paid Ads,iOS,2024-03-10
U02715,18-24,Tier 1,Low,Referral,Android,2024-02-07
U02716,18-24,Tier 3,Low,Referral,Android,2024-02-11
U02717,25-34,Tier 1,Low,Referral,Android,2024-01-14
U02718,55+,Tier 3,Mid,Referral,Android,2024-01-11
U02719,35-44,Tier 1,Mid,Organic,Android,2024-02-11
U02720,18-24,Tier 3,Low,Paid Ads,Android,2024-03-25
U02721,45-54,Tier 2,Mid,Branch,Android,2024-02-07
U02722,35-44,Tier 3,Low,Referral,Android,2024-02-09
U02723,35-44,Tier 1,High,Organic,Android,2024-02-27
U02724,25-34,Tier 2,High,Partnership,Android,2024-03-18
U02725,25-34,Tier 3,Mid,Paid Ads,iOS,2024-04-01
U02726,25-34,Tier 1,High,Branch,iOS,2024-02-24
U02727,18-24,Tier 1,High,Organic,Android,2024-01-22
U02728,18-24,Tier 1,High,Organic,Android,2024-03-29
U02729,18-24,Tier 3,Mid,Paid Ads,Android,2024-02-26
U02730,25-34,Tier 2,Mid,Paid Ads,Android,2024-02-14
U02731,35-44,Tier 2,Low,Paid Ads,Android,2024-02-27
U02732,25-34,Tier 1,Mid,Paid Ads,Android,2024-01-06
U02733,18-24,Tier 1,Mid,Organic,Android,2024-04-03
U02734,55+,Tier 3,Low,Paid Ads,Android,2024-04-21
U02735,45-54,Tier 1,Low,Paid Ads,iOS,2024-04-26
U02736,35-44,Tier 2,Mid,Referral,Android,2024-02-15
U02737,55+,Tier 3,Low,Paid Ads,Android,2024-03-19
U02738,25-34,Tier 1,Mid,Paid Ads,Android,2024-02-25
U02739,55+,Tier 2,High,Referral,Android,2024-02-05
U02740,18-24,Tier 1,Mid,Referral,iOS,2024-03-22
U02741,25-34,Tier 2,Mid,Referral,Android,2024-04-11
U02742,18-24,Tier 1,Mid,Organic,Android,2024-01-08
U02743,18-24,Tier 2,Mid,Paid Ads,Android,2024-01-10
U02744,18-24,Tier 1,Low,Partnership,Android,2024-03-26
U02745,25-34,Tier 2,High,Referral,Android,2024-03-22
U02746,35-44,Tier 2,Low,Organic,Android,2024-02-21
U02747,25-34,Tier 1,Low,Branch,iOS,2024-02-16
U02748,18-24,Tier 2,Mid,Referral,Android,2024-03-06
U02749,35-44,Tier 1,Low,Organic,Android,2024-04-12
U02750,25-34,Tier 2,Mid,Referral,Android,2024-04-05
U02751,25-34,Tier 1,Low,Paid Ads,iOS,2024-03-27
U02752,35-44,Tier 2,Low,Referral,iOS,2024-01-21
U02753,18-24,Tier 1,Low,Paid Ads,iOS,2024-01-04
U02754,25-34,Tier 1,Low,Referral,iOS,2024-01-19
U02755,45-54,Tier 1,Mid,Organic,iOS,2024-04-18
U02756,18-24,Tier 2,High,Referral,iOS,2024-03-18
U02757,25-34,Tier 1,Mid,Paid Ads,iOS,2024-03-27
U02758,45-54,Tier 3,High,Paid Ads,iOS,2024-04-10
U02759,35-44,Tier 3,Low,Organic,Android,2024-02-26
U02760,18-24,Tier 1,Mid,Organic,Android,2024-01-05
U02761,18-24,Tier 2,Low,Paid Ads,iOS,2024-01-17
U02762,18-24,Tier 1,Mid,Partnership,iOS,2024-01-09
U02763,25-34,Tier 1,Mid,Referral,iOS,2024-01-31
U02764,25-34,Tier 2,Mid,Paid Ads,iOS,2024-04-09
U02765,18-24,Tier 2,Mid,Organic,iOS,2024-03-23
U02766,55+,Tier 2,Mid,Referral,Android,2024-02-16
U02767,25-34,Tier 1,Mid,Organic,Android,2024-02-16
U02768,18-24,Tier 1,High,Partnership,Android,2024-02-19
U02769,25-34,Tier 1,Low,Referral,Android,2024-03-13
U02770,35-44,Tier 2,Mid,Partnership,Android,2024-01-05
U02771,18-24,Tier 2,Mid,Paid Ads,Android,2024-03-18
U02772,18-24,Tier 2,Mid,Partnership,Android,2024-01-20
U02773,35-44,Tier 1,Low,Referral,iOS,2024-03-27
U02774,25-34,Tier 1,Mid,Organic,Android,2024-02-27
U02775,25-34,Tier 1,Mid,Branch,iOS,2024-02-17
U02776,25-34,Tier 1,Mid,Paid Ads,iOS,2024-02-17
U02777,18-24,Tier 1,Low,Partnership,Android,2024-02-26
U02778,18-24,Tier 3,High,Organic,Android,2024-04-07
U02779,25-34,Tier 3,Mid,Referral,iOS,2024-01-10
U02780,18-24,Tier 2,Mid,Paid Ads,iOS,2024-03-14
U02781,18-24,Tier 2,Mid,Organic,Android,2024-01-18
U02782,35-44,Tier 1,High,Paid Ads,Android,2024-03-08
U02783,55+,Tier 3,Low,Referral,Android,2024-02-16
U02784,35-44,Tier 1,Low,Organic,Android,2024-02-20
U02785,45-54,Tier 3,Mid,Organic,Android,2024-02-10
U02786,18-24,Tier 2,Mid,Referral,Android,2024-03-24
U02787,55+,Tier 1,Low,Organic,Android,2024-02-05
U02788,18-24,Tier 3,High,Paid Ads,iOS,2024-02-01
U02789,55+,Tier 1,Mid,Organic,iOS,2024-01-15
U02790,55+,Tier 2,Mid,Referral,iOS,2024-01-04
U02791,35-44,Tier 2,Low,Partnership,iOS,2024-04-04
U02792,55+,Tier 1,Low,Paid Ads,iOS,2024-01-24
U02793,25-34,Tier 1,Mid,Referral,Android,2024-03-04
U02794,18-24,Tier 2,High,Paid Ads,Android,2024-03-07
U02795,25-34,Tier 2,Mid,Branch,iOS,2024-02-19
U02796,25-34,Tier 1,High,Organic,iOS,2024-04-26
U02797,18-24,Tier 3,High,Referral,Android,2024-03-12
U02798,25-34,Tier 1,Mid,Paid Ads,Android,2024-01-16
U02799,55+,Tier 1,Mid,Referral,iOS,2024-02-03
U02800,18-24,Tier 1,Mid,Partnership,Android,2024-04-09
U02801,35-44,Tier 1,Mid,Branch,Android,2024-02-03
U02802,45-54,Tier 1,Low,Branch,iOS,2024-03-31
U02803,45-54,Tier 3,Mid,Referral,Android,2024-02-27
U02804,55+,Tier 1,Low,Organic,iOS,2024-01-28
U02805,25-34,Tier 1,High,Branch,iOS,2024-03-19
U02806,55+,Tier 1,High,Paid Ads,Android,2024-02-06
U02807,35-44,Tier 2,Low,Organic,Android,2024-03-29
U02808,18-24,Tier 3,Mid,Paid Ads,Android,2024-03-03
U02809,25-34,Tier 1,Mid,Referral,Android,2024-01-26
U02810,35-44,Tier 1,Mid,Referral,iOS,2024-01-16
U02811,18-24,Tier 1,Low,Partnership,Android,2024-01-18
U02812,25-34,Tier 1,Mid,Organic,Android,2024-04-19
U02813,35-44,Tier 1,Low,Organic,Android,2024-01-10
U02814,18-24,Tier 1,Low,Referral,Android,2024-02-27
U02815,25-34,Tier 1,Low,Paid Ads,Android,2024-01-23
U02816,35-44,Tier 2,Low,Organic,Android,2024-04-25
U02817,25-34,Tier 1,Mid,Paid Ads,Android,2024-04-01
U02818,18-24,Tier 3,High,Paid Ads,Android,2024-02-26
U02819,18-24,Tier 3,Mid,Partnership,Android,2024-01-12
U02820,25-34,Tier 2,Mid,Organic,iOS,2024-04-13
U02821,45-54,Tier 1,Low,Partnership,Android,2024-03-28
U02822,18-24,Tier 1,Mid,Organic,iOS,2024-04-18
U02823,25-34,Tier 1,Low,Paid Ads,Android,2024-02-10
U02824,18-24,Tier 2,Mid,Referral,iOS,2024-03-26
U02825,25-34,Tier 2,High,Organic,Android,2024-02-14
U02826,35-44,Tier 3,Low,Paid Ads,iOS,2024-03-31
U02827,35-44,Tier 3,Mid,Organic,Android,2024-01-09
U02828,18-24,Tier 1,Low,Organic,iOS,2024-03-11
U02829,25-34,Tier 2,Mid,Referral,Android,2024-03-10
U02830,18-24,Tier 1,Low,Paid Ads,iOS,2024-02-07
U02831,25-34,Tier 1,Mid,Organic,iOS,2024-04-24
U02832,35-44,Tier 1,Low,Organic,Android,2024-02-08
U02833,18-24,Tier 1,Mid,Organic,Android,2024-04-18
U02834,18-24,Tier 3,Mid,Paid Ads,Android,2024-01-21
U02835,25-34,Tier 1,Mid,Referral,Android,2024-04-01
U02836,45-54,Tier 2,Mid,Organic,iOS,2024-03-31
U02837,55+,Tier 2,High,Organic,Android,2024-03-30
U02838,18-24,Tier 2,Mid,Referral,Android,2024-03-22
U02839,35-44,Tier 1,Low,Partnership,Android,2024-01-23
U02840,25-34,Tier 3,Low,Paid Ads,Android,2024-04-11
U02841,25-34,Tier 2,High,Partnership,iOS,2024-02-16
U02842,35-44,Tier 1,Mid,Organic,iOS,2024-03-06
U02843,45-54,Tier 1,Mid,Branch,Android,2024-01-29
U02844,55+,Tier 2,Low,Referral,iOS,2024-01-16
U02845,25-34,Tier 3,Mid,Branch,iOS,2024-01-26
U02846,25-34,Tier 2,Low,Referral,Android,2024-04-11
U02847,35-44,Tier 3,High,Paid Ads,iOS,2024-01-18
U02848,18-24,Tier 2,High,Referral,Android,2024-01-31
U02849,25-34,Tier 1,Low,Referral,Android,2024-04-11
U02850,25-34,Tier 1,Mid,Partnership,Android,2024-03-04
U02851,35-44,Tier 1,Low,Paid Ads,iOS,2024-01-04
U02852,18-24,Tier 2,Mid,Branch,Android,2024-02-16
U02853,18-24,Tier 2,High,Paid Ads,Android,2024-03-11
U02854,45-54,Tier 1,Mid,Paid Ads,Android,2024-03-14
U02855,18-24,Tier 2,Mid,Organic,Android,2024-02-17
U02856,25-34,Tier 1,Low,Branch,iOS,2024-02-29
U02857,18-24,Tier 1,High,Paid Ads,Android,2024-04-12
U02858,18-24,Tier 1,Mid,Paid Ads,Android,2024-03-11
U02859,18-24,Tier 1,Mid,Referral,Android,2024-01-17
U02860,18-24,Tier 1,Low,Paid Ads,Android,2024-03-19
U02861,45-54,Tier 1,Mid,Branch,Android,2024-04-23
U02862,18-24,Tier 1,High,Organic,Android,2024-01-12
U02863,55+,Tier 1,Mid,Referral,Android,2024-01-09
U02864,25-34,Tier 2,Mid,Organic,Android,2024-02-09
U02865,25-34,Tier 1,Mid,Partnership,Android,2024-02-20
U02866,25-34,Tier 3,Mid,Organic,Android,2024-04-01
U02867,25-34,Tier 1,Mid,Organic,iOS,2024-04-02
U02868,35-44,Tier 1,Low,Referral,Android,2024-03-02
U02869,18-24,Tier 1,Mid,Paid Ads,iOS,2024-03-08
U02870,25-34,Tier 1,Mid,Referral,Android,2024-02-22
U02871,45-54,Tier 3,Mid,Organic,Android,2024-04-08
U02872,45-54,Tier 1,High,Branch,Android,2024-02-22
U02873,45-54,Tier 3,Mid,Branch,Android,2024-04-15
U02874,25-34,Tier 3,Low,Referral,iOS,2024-03-14
U02875,35-44,Tier 2,High,Paid Ads,iOS,2024-01-10
U02876,25-34,Tier 2,Mid,Paid Ads,Android,2024-01-17
U02877,25-34,Tier 2,Mid,Organic,Android,2024-02-10
U02878,18-24,Tier 1,Mid,Referral,iOS,2024-03-23
U02879,25-34,Tier 2,Mid,Paid Ads,iOS,2024-01-10
U02880,18-24,Tier 1,Low,Referral,iOS,2024-02-27
U02881,25-34,Tier 1,Mid,Referral,iOS,2024-02-29
U02882,45-54,Tier 2,High,Partnership,iOS,2024-03-28
U02883,18-24,Tier 2,Mid,Paid Ads,Android,2024-03-07
U02884,18-24,Tier 3,Mid,Paid Ads,iOS,2024-02-14
U02885,18-24,Tier 1,Low,Organic,iOS,2024-01-17
U02886,45-54,Tier 3,Low,Paid Ads,iOS,2024-04-22
U02887,25-34,Tier 1,Mid,Referral,Android,2024-04-16
U02888,25-34,Tier 1,Mid,Paid Ads,Android,2024-04-09
U02889,35-44,Tier 1,High,Partnership,iOS,2024-03-11
U02890,35-44,Tier 1,Mid,Partnership,iOS,2024-03-22
U02891,25-34,Tier 1,Mid,Referral,iOS,2024-03-16
U02892,35-44,Tier 2,Mid,Paid Ads,Android,2024-01-24
U02893,35-44,Tier 3,Low,Branch,Android,2024-04-08
U02894,35-44,Tier 1,High,Paid Ads,Android,2024-01-17
U02895,18-24,Tier 2,Mid,Organic,iOS,2024-02-25
U02896,45-54,Tier 3,Low,Paid Ads,Android,2024-03-05
U02897,25-34,Tier 2,Mid,Organic,iOS,2024-04-26
U02898,18-24,Tier 2,High,Partnership,Android,2024-04-21
U02899,25-34,Tier 1,High,Paid Ads,Android,2024-01-08
U02900,18-24,Tier 3,Low,Referral,Android,2024-04-16
U02901,18-24,Tier 2,High,Organic,Android,2024-01-16
U02902,35-44,Tier 1,Low,Referral,Android,2024-03-07
U02903,18-24,Tier 1,Low,Branch,iOS,2024-01-20
U02904,25-34,Tier 3,High,Organic,iOS,2024-02-08
U02905,25-34,Tier 1,High,Paid Ads,Android,2024-01-22
U02906,18-24,Tier 3,Mid,Branch,iOS,2024-01-21
U02907,55+,Tier 1,Mid,Referral,Android,2024-02-11
U02908,18-24,Tier 2,High,Referral,iOS,2024-03-31
U02909,25-34,Tier 1,Mid,Paid Ads,iOS,2024-01-29
U02910,25-34,Tier 2,High,Paid Ads,Android,2024-02-14
U02911,18-24,Tier 3,Mid,Organic,Android,2024-03-07
U02912,18-24,Tier 1,High,Organic,Android,2024-04-24
U02913,35-44,Tier 2,High,Paid Ads,iOS,2024-02-06
U02914,55+,Tier 1,Low,Branch,Android,2024-04-18
U02915,18-24,Tier 1,High,Organic,iOS,2024-01-11
U02916,35-44,Tier 1,Mid,Organic,Android,2024-02-02
U02917,35-44,Tier 2,Mid,Referral,iOS,2024-01-26
U02918,35-44,Tier 1,Mid,Partnership,iOS,2024-03-22
U02919,25-34,Tier 1,Low,Referral,Android,2024-03-11
U02920,25-34,Tier 1,Mid,Partnership,iOS,2024-02-05
U02921,25-34,Tier 2,High,Organic,iOS,2024-01-17
U02922,35-44,Tier 2,Low,Branch,iOS,2024-03-21
U02923,35-44,Tier 1,Mid,Paid Ads,Android,2024-02-08
U02924,18-24,Tier 1,High,Paid Ads,Android,2024-03-19
U02925,25-34,Tier 3,Mid,Referral,Android,2024-03-09
U02926,45-54,Tier 1,Mid,Partnership,Android,2024-01-12
U02927,35-44,Tier 3,Mid,Organic,Android,2024-03-05
U02928,55+,Tier 3,Mid,Organic,Android,2024-03-23
U02929,35-44,Tier 2,Mid,Referral,Android,2024-01-22
U02930,25-34,Tier 1,High,Partnership,Android,2024-03-16
U02931,25-34,Tier 3,Mid,Partnership,Android,2024-03-15
U02932,35-44,Tier 2,High,Paid Ads,Android,2024-01-20
U02933,18-24,Tier 2,Mid,Paid Ads,iOS,2024-01-22
U02934,25-34,Tier 1,Mid,Organic,iOS,2024-03-25
U02935,35-44,Tier 1,Mid,Partnership,Android,2024-03-20
U02936,18-24,Tier 1,Mid,Partnership,iOS,2024-04-02
U02937,35-44,Tier 2,Mid,Paid Ads,Android,2024-04-25
U02938,25-34,Tier 2,Low,Paid Ads,iOS,2024-03-18
U02939,55+,Tier 1,Low,Branch,Android,2024-02-13
U02940,18-24,Tier 2,Low,Partnership,Android,2024-04-17
U02941,18-24,Tier 1,Low,Paid Ads,Android,2024-03-13
U02942,25-34,Tier 2,Mid,Referral,Android,2024-01-06
U02943,18-24,Tier 3,Low,Paid Ads,Android,2024-04-15
U02944,35-44,Tier 1,Mid,Paid Ads,Android,2024-04-20
U02945,35-44,Tier 1,Low,Referral,Android,2024-01-04
U02946,18-24,Tier 1,Mid,Referral,iOS,2024-01-11
U02947,25-34,Tier 2,Mid,Referral,Android,2024-01-06
U02948,25-34,Tier 2,Low,Paid Ads,Android,2024-03-23
U02949,25-34,Tier 3,High,Referral,Android,2024-04-08
U02950,45-54,Tier 1,Low,Referral,iOS,2024-03-14
U02951,35-44,Tier 3,Mid,Partnership,Android,2024-02-03
U02952,35-44,Tier 1,High,Paid Ads,Android,2024-03-24
U02953,35-44,Tier 2,Mid,Organic,Android,2024-01-27
U02954,25-34,Tier 1,Low,Referral,Android,2024-04-08
U02955,45-54,Tier 3,Mid,Partnership,Android,2024-03-14
U02956,35-44,Tier 2,Mid,Partnership,Android,2024-02-23
U02957,35-44,Tier 2,High,Referral,Android,2024-03-20
U02958,45-54,Tier 3,High,Branch,Android,2024-03-22
U02959,18-24,Tier 1,Mid,Organic,Android,2024-01-04
U02960,35-44,Tier 1,High,Branch,Android,2024-03-04
U02961,18-24,Tier 3,Low,Organic,Android,2024-04-23
U02962,25-34,Tier 1,Low,Organic,iOS,2024-03-21
U02963,25-34,Tier 1,High,Referral,Android,2024-03-10
U02964,55+,Tier 2,Low,Referral,iOS,2024-02-07
U02965,45-54,Tier 2,Low,Paid Ads,Android,2024-03-23
U02966,35-44,Tier 1,Low,Partnership,Android,2024-02-08
U02967,35-44,Tier 1,Mid,Partnership,iOS,2024-03-02
U02968,25-34,Tier 1,Mid,Referral,Android,2024-02-01
U02969,45-54,Tier 1,Mid,Referral,Android,2024-04-13
U02970,25-34,Tier 3,Low,Organic,Android,2024-04-13
U02971,25-34,Tier 3,Mid,Organic,Android,2024-03-28
U02972,18-24,Tier 2,High,Paid Ads,iOS,2024-02-21
U02973,35-44,Tier 1,High,Organic,Android,2024-02-08
U02974,35-44,Tier 3,Mid,Paid Ads,Android,2024-02-28
U02975,25-34,Tier 2,High,Paid Ads,iOS,2024-01-10
U02976,18-24,Tier 1,Mid,Organic,iOS,2024-03-29
U02977,35-44,Tier 3,Low,Paid Ads,iOS,2024-01-08
U02978,18-24,Tier 2,Low,Organic,Android,2024-01-21
U02979,35-44,Tier 2,Low,Referral,iOS,2024-02-26
U02980,55+,Tier 2,Mid,Partnership,iOS,2024-02-23
U02981,25-34,Tier 1,Low,Paid Ads,iOS,2024-03-02
U02982,18-24,Tier 1,Mid,Organic,iOS,2024-02-29
U02983,35-44,Tier 2,Low,Paid Ads,iOS,2024-01-27
U02984,35-44,Tier 1,High,Organic,Android,2024-02-13
U02985,25-34,Tier 1,Mid,Paid Ads,Android,2024-03-18
U02986,55+,Tier 2,High,Paid Ads,iOS,2024-01-19
U02987,18-24,Tier 2,High,Paid Ads,Android,2024-02-10
U02988,25-34,Tier 2,Low,Partnership,Android,2024-04-20
U02989,35-44,Tier 2,Mid,Paid Ads,Android,2024-04-01
U02990,45-54,Tier 3,Low,Organic,iOS,2024-02-10
U02991,18-24,Tier 2,High,Referral,Android,2024-04-03
U02992,35-44,Tier 1,Mid,Partnership,Android,2024-04-20
U02993,25-34,Tier 1,Low,Organic,Android,2024-02-14
U02994,25-34,Tier 1,Low,Paid Ads,Android,2024-02-21
U02995,18-24,Tier 1,Mid,Paid Ads,Android,2024-01-17
U02996,45-54,Tier 1,High,Paid Ads,Android,2024-04-07
U02997,18-24,Tier 1,Mid,Partnership,iOS,2024-02-17
U02998,25-34,Tier 2,High,Paid Ads,iOS,2024-03-06
U02999,18-24,Tier 3,Mid,Paid Ads,iOS,2024-03-12
U03000,45-54,Tier 1,Low,Partnership,Android,2024-01-14
U03001,35-44,Tier 2,High,Paid Ads,Android,2024-02-10
U03002,35-44,Tier 2,Low,Referral,Android,2024-01-31
U03003,18-24,Tier 1,High,Paid Ads,Android,2024-02-29
U03004,25-34,Tier 3,Mid,Paid Ads,Android,2024-01-16
U03005,25-34,Tier 2,Low,Partnership,iOS,2024-02-04
U03006,35-44,Tier 1,Mid,Referral,Android,2024-02-27
U03007,45-54,Tier 2,High,Referral,Android,2024-02-01
U03008,18-24,Tier 1,High,Branch,iOS,2024-01-19
U03009,35-44,Tier 2,Low,Paid Ads,Android,2024-01-13
U03010,18-24,Tier 1,Low,Organic,iOS,2024-01-07
U03011,25-34,Tier 3,Mid,Paid Ads,iOS,2024-02-07
U03012,18-24,Tier 1,Mid,Branch,Android,2024-02-19
U03013,25-34,Tier 2,Mid,Partnership,Android,2024-04-20
U03014,25-34,Tier 1,Low,Paid Ads,iOS,2024-03-19
U03015,25-34,Tier 2,High,Organic,Android,2024-02-23
U03016,25-34,Tier 2,Mid,Partnership,Android,2024-02-01
U03017,35-44,Tier 2,High,Paid Ads,iOS,2024-04-20
U03018,25-34,Tier 2,Mid,Partnership,Android,2024-04-25
U03019,18-24,Tier 2,Mid,Referral,Android,2024-01-21
U03020,35-44,Tier 3,High,Organic,Android,2024-04-14
U03021,18-24,Tier 2,Mid,Paid Ads,iOS,2024-02-11
U03022,25-34,Tier 3,High,Referral,Android,2024-03-14
U03023,35-44,Tier 3,High,Paid Ads,Android,2024-04-02
U03024,25-34,Tier 1,Mid,Branch,Android,2024-02-10
U03025,18-24,Tier 1,Mid,Paid Ads,Android,2024-01-25
U03026,25-34,Tier 1,Low,Partnership,iOS,2024-04-07
U03027,45-54,Tier 3,Low,Paid Ads,iOS,2024-01-21
U03028,25-34,Tier 1,Low,Partnership,Android,2024-03-04
U03029,35-44,Tier 2,Low,Partnership,Android,2024-03-06
U03030,25-34,Tier 3,Low,Paid Ads,Android,2024-02-29
U03031,18-24,Tier 1,Mid,Paid Ads,Android,2024-03-04
U03032,25-34,Tier 2,Mid,Paid Ads,Android,2024-04-22
U03033,35-44,Tier 1,Mid,Paid Ads,Android,2024-02-09
U03034,18-24,Tier 1,Low,Referral,Android,2024-03-04
U03035,18-24,Tier 2,Low,Partnership,Android,2024-01-03
U03036,18-24,Tier 1,Mid,Branch,iOS,2024-01-12
U03037,25-34,Tier 1,Mid,Paid Ads,iOS,2024-02-20
U03038,55+,Tier 3,Mid,Paid Ads,Android,2024-03-05
U03039,18-24,Tier 1,Mid,Paid Ads,Android,2024-02-28
U03040,25-34,Tier 3,High,Paid Ads,iOS,2024-01-31
U03041,18-24,Tier 3,Mid,Paid Ads,iOS,2024-01-28
U03042,55+,Tier 1,Mid,Partnership,Android,2024-03-15
U03043,18-24,Tier 1,High,Referral,iOS,2024-02-15
U03044,25-34,Tier 2,High,Organic,iOS,2024-01-07
U03045,35-44,Tier 2,Mid,Partnership,Android,2024-01-07
U03046,35-44,Tier 1,Mid,Paid Ads,Android,2024-02-06
U03047,25-34,Tier 2,Low,Partnership,Android,2024-03-04
U03048,25-34,Tier 1,Mid,Organic,Android,2024-03-17
U03049,25-34,Tier 3,High,Organic,Android,2024-04-22
U03050,18-24,Tier 1,Mid,Branch,iOS,2024-04-17
U03051,18-24,Tier 1,High,Organic,iOS,2024-03-24
U03052,25-34,Tier 1,Mid,Partnership,Android,2024-03-27
U03053,18-24,Tier 3,High,Partnership,Android,2024-03-01
U03054,18-24,Tier 2,Mid,Paid Ads,iOS,2024-02-06
U03055,35-44,Tier 3,Low,Organic,Android,2024-03-09
U03056,55+,Tier 1,Mid,Paid Ads,Android,2024-01-02
U03057,25-34,Tier 1,Low,Partnership,iOS,2024-04-18
U03058,18-24,Tier 1,Low,Referral,Android,2024-01-14
U03059,18-24,Tier 2,High,Referral,Android,2024-02-25
U03060,55+,Tier 2,Low,Referral,Android,2024-01-18
U03061,18-24,Tier 2,Mid,Organic,Android,2024-04-22
U03062,18-24,Tier 1,Low,Partnership,Android,2024-02-03
U03063,25-34,Tier 3,Low,Partnership,Android,2024-04-03
U03064,25-34,Tier 1,High,Branch,Android,2024-02-16
U03065,25-34,Tier 3,Mid,Paid Ads,Android,2024-04-07
U03066,18-24,Tier 1,Mid,Partnership,Android,2024-02-21
U03067,18-24,Tier 2,Mid,Organic,Android,2024-02-16
U03068,55+,Tier 1,Mid,Paid Ads,Android,2024-01-06
U03069,18-24,Tier 1,High,Paid Ads,iOS,2024-02-21
U03070,35-44,Tier 2,Mid,Branch,Android,2024-01-07
U03071,35-44,Tier 1,Mid,Partnership,Android,2024-03-13
U03072,25-34,Tier 1,High,Branch,Android,2024-03-12
U03073,25-34,Tier 2,Low,Partnership,Android,2024-01-25
U03074,18-24,Tier 2,Mid,Partnership,iOS,2024-02-16
U03075,25-34,Tier 3,High,Organic,Android,2024-03-11
U03076,45-54,Tier 1,Mid,Partnership,iOS,2024-02-06
U03077,45-54,Tier 2,High,Paid Ads,Android,2024-01-10
U03078,18-24,Tier 2,Mid,Referral,Android,2024-02-19
U03079,18-24,Tier 1,High,Organic,iOS,2024-03-05
U03080,45-54,Tier 2,High,Paid Ads,Android,2024-02-27
U03081,35-44,Tier 1,Low,Referral,Android,2024-04-07
U03082,45-54,Tier 1,Low,Paid Ads,iOS,2024-03-11
U03083,18-24,Tier 1,Mid,Paid Ads,iOS,2024-02-05
U03084,25-34,Tier 1,Mid,Branch,Android,2024-04-15
U03085,35-44,Tier 2,Low,Partnership,Android,2024-03-20
U03086,35-44,Tier 2,Low,Paid Ads,Android,2024-03-28
U03087,25-34,Tier 3,Mid,Referral,Android,2024-03-19
U03088,18-24,Tier 2,High,Organic,Android,2024-01-16
U03089,25-34,Tier 1,Mid,Referral,iOS,2024-01-17
U03090,18-24,Tier 3,Mid,Organic,Android,2024-01-13
U03091,25-34,Tier 3,Low,Branch,iOS,2024-02-20
U03092,55+,Tier 1,Mid,Paid Ads,Android,2024-02-17
U03093,25-34,Tier 2,Low,Organic,Android,2024-04-11
U03094,35-44,Tier 3,Low,Referral,iOS,2024-02-13
U03095,18-24,Tier 2,High,Paid Ads,Android,2024-03-12
U03096,35-44,Tier 3,High,Paid Ads,Android,2024-02-16
U03097,55+,Tier 1,Low,Organic,Android,2024-04-06
U03098,18-24,Tier 1,Low,Branch,iOS,2024-01-19
U03099,18-24,Tier 1,Mid,Referral,Android,2024-01-26
U03100,25-34,Tier 2,Mid,Organic,Android,2024-03-18
U03101,18-24,Tier 3,Low,Organic,Android,2024-03-06
U03102,35-44,Tier 3,Mid,Paid Ads,Android,2024-02-21
U03103,45-54,Tier 1,Low,Organic,iOS,2024-03-05
U03104,25-34,Tier 1,Mid,Organic,Android,2024-01-06
U03105,18-24,Tier 3,Mid,Referral,Android,2024-01-06
U03106,25-34,Tier 2,Mid,Paid Ads,Android,2024-01-05
U03107,35-44,Tier 1,Mid,Organic,iOS,2024-01-18
U03108,18-24,Tier 2,High,Referral,iOS,2024-04-01
U03109,25-34,Tier 2,High,Referral,iOS,2024-02-12
U03110,25-34,Tier 2,Low,Organic,Android,2024-04-12
U03111,25-34,Tier 2,Low,Paid Ads,Android,2024-03-01
U03112,18-24,Tier 1,Mid,Organic,Android,2024-03-07
U03113,35-44,Tier 3,Low,Organic,iOS,2024-02-28
U03114,18-24,Tier 2,Mid,Paid Ads,iOS,2024-01-20
U03115,18-24,Tier 1,Mid,Organic,iOS,2024-03-18
U03116,45-54,Tier 1,Mid,Organic,Android,2024-04-24
U03117,35-44,Tier 2,Mid,Referral,Android,2024-03-06
U03118,18-24,Tier 1,Mid,Branch,Android,2024-01-18
U03119,18-24,Tier 1,High,Paid Ads,iOS,2024-02-11
U03120,18-24,Tier 2,Low,Partnership,Android,2024-03-19
U03121,18-24,Tier 1,Mid,Partnership,iOS,2024-02-10
U03122,18-24,Tier 2,Low,Branch,Android,2024-01-21
U03123,18-24,Tier 1,Low,Partnership,Android,2024-02-20
U03124,25-34,Tier 2,Mid,Paid Ads,Android,2024-03-19
U03125,35-44,Tier 1,Low,Referral,Android,2024-04-04
U03126,25-34,Tier 1,Low,Organic,Android,2024-04-17
U03127,35-44,Tier 1,Low,Paid Ads,Android,2024-02-08
